,text,task_1
3586,#CWC19 #WorldCupOnIndiaToday #INDvBAN Central गृह Minister And Indian public Party (बीजेपी) Of President @AmitShah has टीम इंडिया To Bangladesh But Victory Did Congrats दी Is.,NOT
3587,"These Country Yours है, And Country के rulers को mirror Show ज़रूरी Is Of सत्ता Of Drunk In These unbridled No Are",NOT
3588,breaking न्युज Yu. P. Of Chief Minister Yogi Adityanath Government has ये Decision took Is कि Yu. P. की १७ too much backward जातीयों को SC Category In Will bring hi court Of Order Of पालन कीया Will go #Yogiji,NOT
3589,300 Kilo RDX Where From Returns Its Address Today तक No walked?? AN-32 plane Of मलबा 8 days From Our Country In नही Search Got it?? Daughter teach daughter Help Of Slogan देकर Them free No रख Got it?? गुंडे-बदमाशो पे 3 Salo से योगी जी control In No Tax Got it? And Election में say Were Country Safe by hand In Is.,HOF
3590,Balance media These looking for lives Is What Cow smuggler Of Together Beating Did What चोर high To Hindus has beaten किसकी टोपी boom With whom Ram Name बुलवाया। Any Too Muslim How much बड़ा Scandal do it पर Sometimes Too ये नही बतायेगे These Scandal Tax gave.gin Hindus Did Reason From their channel Ambulatory रहे है Their Together Salt Bastard Do है,HOF
3591,"These बात, Bastard Variety Of Secular the gang And महाँ Bastard किस्म Liberal Hindu Sometimes No will understand Hindus To Fake Ganges Jamuna manners, national Unity और हिन्दू Muslim Brother भाई निभाने In engaged happened Is These हमारी Problem No Is, These Our Together No Happened, they have हमारा So Some bad No Did आदि These जबाब Is",HOF
3592,Godse has Great काम Did Was अगर ना करते So We Any  the mosque In prayers study are was... @Abhishek_Mshra,NOT
3593,Arfa khanum - Hum easy desh mein reh rahein hain jahan.. blah blah.. politics anti season two... Arif Mohammad Khan gives FITTING REPLY: 'You Pakistan mein Rehna chahti two?? Yemen of Syria mein Live wanted hain???,HOF
3594,These Both कुत्तों Of Mouth In wee Give चाहिए motherfucker,HOF
3595,"You it is record votes se Azamgarh jeeta two ! Ek FROM easy hi You Hindustan Will win! Sikandar losing want hai. Dukh is gale laga , taqdeer fast kadmo me hogi ! To punched the King Will happen ! Aap it is record votes with Azamgarh Won two ! I FROM easy hi You Hindustan Will win! Alexander losing want is.sad is gale from , appreciation fast cadmium me will be ! To punched the baadshah Will happen ! …",NOT
3596,"Breaking News :- Haryana Of Faridabad In Congress प्रवक्ता Development Chaudhir की Gun Shot by hitting the killing, Khattar Yes Earlier अपराध stop, राम Rahim To Afterwards में parole Will get it",NOT
3597,"River shore Miley Father And His T-shirt In draped बच्ची Did dead body, इस picture पर रो doing World",NOT
3598,So From this Ask भारत To Permanent Member to become In Leg Why अड़ाताहै भड़वा Sugar?,HOF
3599,BLOG: What Only Center And हुर्रियत Did Conversation से valley In शांति resumed Are can Is? #JammuKashmir https://abpnews.abplive.in/blog/blog-can-only-peace-be-restored-in-the-valley-by-the-talks-of-the-center-and-the-hurriyat-1156990 …,NOT
3600,"garlic bar Akhilesh sarkar, I I Criminal co, Angles bar Akhilesh sarkar,Ek I Criminal ko,…",NOT
3601,"क्या Sometimes You 'Gandhi, Nehru, Patel' To OBC Of Right rights Of For आंदोलन Do saw Is Any picture Are So दिखाओ,मैंने Babasaheb To OBC Of For movement Do saw Is यह doing picture! @mpchalia @MLArajeshSP @invincisachin @Anjoubrahah43 @bahujanwarriors @ we regret it @Bahujanhitay72 @gajbhiye_sumegh",NOT
3602,"Zaira Wasim has Bollywood From सन्यास Take took So dock Media To So much worry । And Innocent बच्चे मर Went Disease In ,And No go how many To Death Are Went मोबलिंचिंग Of Reason से Then These dock मीडिया वालों Did speaks off Are caste है।",HOF
3603,Bastard Madharchod विहार मे A state in Eastern India Of second Language Urdu Who? announced Did Madharchod Each Year ईफतार Lalu देता है Madharchod Mr. Modi So Five साल In alms Of कटोरा handed over था Madharchod Today Imran खान dogs Did Kind bark Stayed Is united Nation In India To permanent Member made जाए China Too we Filled remain है,HOF
3604,you Ray Randiyawala Sisterfucker your मा के Bur I मैंअपने gonna 10 inches Of lund Tax Give Ray randiwala रे illegitimate itcell वाला Sisterfucker,HOF
3605,"Mohamed Sami की reason From India Won Meaning Now These No Tell कि इसके Back भी Pakistan Of Hand Is बेशरमों,,,",HOF
3606,#BREAKING AIMIM Member of parliament asaduddin ओवैसी has Three तलाक़ Bill का विरोध Do happened Said That These Muslim ladies Of Against है. @Advice,NOT
3607,"आप सब countrymen To Eid Auspicious Yours My  #modi या #God My #मनहूस, #the blind devotees And #mental_slaves To #dogs Did Death Give ... #Amen",NOT
3608,B J P ने 'Victory Mister Ram ' जैसे Sweet सम्बोधन To Too ISIS Of black flags As made Gave .... Self Ram Too Its For These BJP people को कभी Sorry No करेंगे !!!!,HOF
3609,"ताऊ @Lundamental Of Small to salt देख Tax मादा मछली has to give From Did इंकार, And Neighbour Tortoise has Amazing ass after seeing ताऊ Did ass by hitting Outside thrown",HOF
3610,Now He Who C तेरी knot In उंगली Give Gave,HOF
3611,Address नहीं Why When Too Any Truth बात wrote caste Is So Power के crumbs But Moment are dock मीडिया के Broker Journalist freaked out जाते Are! By the way These tantrum justified Is Because Arrow targets But seems है तो दर्द Would है। बाकी You Two pennies Of journalists To I reply Give essential No understands,HOF
3612,Bhosdike brother-in-law bitter your ass In power Would न Who last 5 सालो से कंही ass died Stayed Was Any  gutter In They न kills,HOF
3613,निवडणूक until the end नरेंद्र Modi anti of the party to the leaders the stones to kill the beginning will do बहूतेक हरण्याच्या out of fear in the head chemical लोच्या done someone #Lowly said was That true Ex Prime Minister About असं to speak That is of lowliness कळस is Home except running away गेला wouldn't have So Secrament received असते.,NOT
3614,"Hello @mumbaipolice you really need to put this lady behind bars for sake of peace of several citizens. She has beaten up, abused, harassed just too many people across the country. Please act. She sounds extremely dangerous.",NOT
3615,Some जंगली #dogs together #Lion To घेर तो Can Are.. पर His #Hunt No Tax #Can.,HOF
3616,your Trouble What Is pig Of पिल्ले Meaning riot No Happened So तुझे वो Talk Too Digest नही हुई That वहां के Hindu मुस्लिम्स has together sit down Tax Problem Of हल take out took । you wanted What Hebe Hindi Of rapist,NOT
3617,सीमा has मेरा lund suck Took http://xv.musz.info/%e0%a4%b8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%a8%e0%a5%87-%e0%a4%ae%e0%a5%87%e0%a4%b0%e0%a4%be-%e0%a4%b2%e0%a5%81%e0%a4%82%e0%a4%a1-%e0%a4%9a%e0%a5%82%e0%a4%b8-%e0%a4%b2%e0%a5%80/ …,HOF
3618,"UP Police द्वारा ""reporters"" Did dusting Government Did ""dictatorship"" Of Together Together “लोकतंत्र” के for One Big ""Danger"" is, but reporters To Too अपना ""conscience"" to sell From पहले, Some Little Very ज़रूर Thinking Need",NOT
3619,Said है tv But to shout the ones हरामी Journalist,HOF
3620,abe brother-in-law You fucker First Talk की These .you Us Don't सिख भड़वे And Exams की Earlier ली If Back Give only No Was So mouth From costs क्यों rotates तुमलोग Bargaon Our Father To Don't Sikh motherfucker Your UP A state in Eastern India As garbage Us पैदा No Factor kept You People वह born was And Abdomen to fill Of For या आते। @freedom2fight4,HOF
3621,swag kernel Tax 2 Crore Why?? 20 करोड़ भी Are Will go...,HOF
3622,"#AIMIM President Barrister asaduddin O outer wire speaks about Nation's Security in #LokSabha & said from 2005 till now 73 security personnel & 88 locals have died in #Kashmir, how many IB, RAW officials have been suspended after Pulwama attack, how did the Rdx reach there. @Advice",NOT
3623,Your As People was Are Who Hindu Muslim to do में अपनी Life बिता giving Are Side लोगों Of तलवे to lick In Too । Side Then His Afterwards to you क्या get हैं : your Status What Is. #भड़वा_साला @manakgupta,HOF
3624,Zaira के Tweet से यह seems Is That He whore to become From survive gone बाकी All Same Tax doing Is.,HOF
3625,Kejrival Of commonwealth scam Sisodia Today Of Kalmadi Are दिल्ली In schools In the rooms के Name But Hui लूट का Complete Truth - Learn कपिल Mishra से,NOT
3626,#बुजुर्ग say Is #dogs Did tail Sometimes Straight No Was! My So This मानना है That #dogs की #tail अगर Straight हो Too Go So will be So #Dog Yes.,HOF
3627,#Watch This video Heart shaken to give gonna Is How यह Hinduism brigade Muslim के साथ savage Behaviour Tax doing Is Religion Of Name But Any  विशेष Social class To target Doing ङराना Where तक justified Is । Welcome to Modi's Hindu Rashtra 2.0,NOT
3628,Shami पाद Too Give So These Immortal Light the ones Bhosdike His wife Of Home access जायें His gave ख़्वाहिश to know https://twitter.com/amarujalanews/status/1142827640321003520 …,HOF
3629,BJP के Leader And PM only अच्छे From speaking Is Where चुनाव Are या Where BJP Government No Are? कैलाश Vijayvargiya To Media Very only Civilized tell रही थी Bengal In Calmness to bring the ones Leader बताये Go are Were. but Tomorrow How के Son has Employee To पेला And बाप has How Media To His Status showed Gave.,HOF
3630,गुफाओ Of doors Then shell Stayed Huh Devotees In Dad Ram Rahim Lyrics रहा हु,NOT
3631,"abe सुअर Of Seed, in this Any Halala की born only होगा, Bajrangi Bajrangi was, goth Lowly fell जिहादी No.",HOF
3632,#spoon के Middle passing by हुए #मोदी_मोदी Lyrics Two come on Then #dogs Did tail But पैर keep Two ... Then देखो ... Both Did एक like feedback will be #SaturdayThoughts #ModiGlobalPower,NOT
3633,abe pig की offspring This Kind Did बात Do You Shame No I. #Lowly lowliness की only Talk करेगा।,HOF
3634,Street impression Devotees Come are Is तुम्हारे पप्पा Welcome No Will you.... Home पर Punishment flag Of Please Keep सब Of नम्बर will come turn turn....,HOF
3635,Iss disha m Yours belong kadam h..... You par yuva supporter the Reliance uth rha h...you Only baat map h...,NOT
3636,Anise To जारी done Went summons में Said Went Is That They Delhi Located एनआईए Headquarters में Present be,NOT
3637,गर्दन काट to give Needed This Bastard Did,HOF
3638,"ये swag बहुत Big Broker है,, Today Right Winger Journalist to become का pretense Tax Stayed Is,, Its पुराने Tweet Google by doing study Take, Self Understanding जाओगे।",HOF
3639,"Wow Yes! What तरफ़ Appreciation Are doing Is @anjanaonkashyap ? Rebuke Are रही है। वो Too Fiercely और doing Talk Reporting Did So He Tomorrow Too Cheap थी। आज Too Is, And Will remain Aak Thu Such Characterization To This way Peoples Did तारीफ़ to do guys Did.",HOF
3640,Sahi eat wonderful sangeet itni meethi sound mei,NOT
3641,"Mohamed Sami has India To Defeated मैच जिता Gave , If only  tipu sultan को Too India Some Help does So English नंगे Feet India From Part standing होते,,",NOT
3642,"#Saheb has The interview Of लिए #Akshay Kumar को Chosen! Who Only their praise वाले Nonsense Question Do, Now Too Say Stayed am आ go on @ndtv office, @ravishandatva Of सामना कीजिए. AC room में Sweat throw देंगे Because justified the issues But Talk will be #renewable वाली sycophancy No #ModiWithAkshay #Elections2019",NOT
3643,चीन के They Secret 'prison' Where off Are millions मुसलमान. बीबीसी Did Team Here As far as reached,NOT
3644,Delhi Of Heart Moonlight Square में Durga Temple In 300 नमाजियों Did भीड़ no हमला करके मूर्तियां the break दीं। church का glass breakdown come on One शॉल the ones Did spanking But Plenty chaos Happened But Now complete The silence Rudali gang And Intolerance का Weeping to cry the ones Now secular Burke In enter Went.,NOT
3645,Some later on Ko Piles be two Pandey andy ko,NOT
3646,#MobLynching- 1. Jharkhand Of Seraikela In Temple में Demolition. Village Did women को rape Did Threats. 2. मुरादाबाद में gangaram To by beating मार Poured. their नाबालिग Daughter From रेप Happened. 3. Meerut Of Prahladnagar में Muslims Of Fear से People Home sell are Are. 1/n,NOT
3647,pain Bhenchod One only Is कि In Brother-in-law Chutiya दिमाग having के Despite Too Heart From thinks हूँ।,HOF
3648,thousands children की blessings Your साथ Are @ajitanjoom Yes. You These दिनों That Devotion to duty Of Together पत्रकारिता Did Are He One example Is. Wool rioter reporters From You Lakh even though है जो DNA Check करते Is हल्लाबोल के Together Dangal Do Are So कभी across Do Is लेकिम Government From Question नही Do. To you Greetings! !,NOT
3649,God To Swear-word Two तो Hindu Happy  was Having more God To गाली Two So मुसलमान.. Now इनको कौन explain Did Water And Water में Any Difference No Would @Anjoubrahah43,NOT
3650,Yoongi and Namjoon: I don't like Bangtan Boys. Me:,NOT
3651,Rajeev गांधी Yes Did Death Anniversary 21 May को Is But Complete Country Today only Rajeev Yes To याद कर Stayed Is #Lowly To Mouth की Story पड़ी Is,HOF
3652,"Wool bangles Of दर्द, Heart बेध gives Are who Our digging Did वजह lost Gave. #hindi_word #शब्दनिधि",NOT
3653,"China Of सहारे Ambulatory रही economy, Then भी showed Given attitude.",NOT
3654,What Bastard आदमी Is These A male name Sister Of लावड़ा,HOF
3655,"Zoya Yes You That Dalli Of chase Then As far as मत Leave When As far as They brokerage No छोड़ give Him उसकी Status Necessary याद दिलाना,",HOF
3656,swagger crowd Of Money From bought Is क्या कार,NOT
3657,Allahabad Folks! मतदान Of For Home From get out और Yes Atiq Ahmed Of Insult को याद Keep. Secular vote की contracting to do people To lesson Sure to teach. When vote आपका So Representation Too आपका #VotingRound6 #fassi6,NOT
3658,जहां देखो shorts towel people To ass In गोली die Salo To,HOF
3659,rohit sharma: अब सेंचरी Make गान्ड to itch As Are Went Is.......,HOF
3660,देश Of 22 Ten million Muslim only Enough Are. Pakistan को finished to do Of For. @AbbasAliRushdi @syedasimwaqar @shaukat_aimim @Aqdas_shaikh_22 @ashrafam,HOF
3661,#dogs Two तरीके Of Pale जाते Are One Frost हुआ Second bought Happened #Manishankar_Congress Of #Frost हुआ Dog Is And #sidhu_bought हुआ,HOF
3662,Lover mufti you Atheist है you Imran Mine Did concubine Is Understood. Me गर्व Is My Ochre jersey And भारती Team But. you जैसी Pakistani दलाल की limit pediatric है That Ochre And Bharti Team To Infamous Do Why की तू So swag Is,HOF
3663,'Bhadwa' jersey Come gone है रविवार To To you wearing मैदान In उतारा will go Any burn So burn,HOF
3664,"अच्छा,,और Who Who है Lowly??? One #Lowly Word has Congress From Said From कहा पहुँचा Gave,, Now just words To to mend की Need Is Perhaps,,",HOF
3665,"Jab sabhi post par Brahman or Thakur ban go two, usi is Ram rajya two two, mouth touch to dekh hi are to",HOF
3666,One बात tell me To you This rioter Crowd To Gun Shot From Strike Start Tax Two No So वो Day Distant नहीं When 8-10 Did the team Your Front आपकी बेटी come on Sister Of rape will do And Oppose to do Pay Yours lynching करेगी because बेरोज़गारी will increase So Crime बढ़ेगा And अपराधियों Did Marriage कौन करेगा So rape will grow~,HOF
3667,#bastard Moulana अरशद कासमी To 14 Day Did judicial custody In Jail Sent Went!! #Tomorrow it has SC Did महिला Advocate Of Together LIVE बहस In गाली- profanity व Beating Did Was!! #Indian Judicial system Did Victory हो??,HOF
3668,"Know Are ISIS China क्यो No Go पा Stayed जानते Are China In Why stone pelting No Are doing क्यो Did China Of Army tank cities Did सड़कों Pay Too Walking knows Is Our Here So Judge People Rubber की pills Did Too इंच इंच Mapatoli करने sit down goes है, Street पे tank take off दे So चड्डी Vest In only Strike Tax will give",HOF
3669,मनोज Tiwari ने Kejrival Government But Education Of Name But 2000 Ten million रुपये Of scam to do का Blame planted Is,NOT
3670,These Experience Home Of elders से पाए Are??,NOT
3671,Sabsa More gundai You key he Government ma thi Yadav Is police Outpost so too fuk de caste two,HOF
3672,"Zaira Of अभिनय leaving But Shah फैसल बोले, Their Verdict Of सम्मान Of apart from Any और Option No https://abpnews.abplive.in/bollywood/shah-faesal-tweeted-on-zaira-wasim-decision-to-quit-acting-1157512 … #xerosum",NOT
3673,"Dad रामरहीम को अगर good Behaviour के Cause parole But left Go Stayed है So Asharam has Who Like prison guard sir Did wife Of मुंह Broke Is, Them Too leave दो.. So that Some Street छाप devotees की Lap Stuffing Are go",HOF
3674,Azam खान Some भी speaking Is । This मादरचोद To blow up Two brother-in-law To ।,HOF
3675,These Kejrival ass Of child पापी Bastard pig Brother-in-law कलंक है,HOF
3676,pig Of लुंड will put Its Mouth में,HOF
3677,हिंदु am और hindutva Did only Talk will do Victory Mister Ram Follow @Iam_thakurs,NOT
3678,speaks चूड़ियों Did miner My ears In बचपन From comes doing My Mother Of Responsibilities की भनक Me Too worldly teaches doing.... #आपकी_काँची #hindi_word #WordTreasury,NOT
3679,"who भेनचोद होगा ??? burkha, pappu, sidhu.",HOF
3680,#Mayawati ji should be #PM of India!,NOT
3681,Parliament मे Sriram Did Addiction putting nationalism Of pretense to compose guys 130 children Did Death Of mention God Huh अकबर वाले has only किया बाकी Swan are Were,NOT
3682,"Whom Remembering...and... Anyone Memory Doing.... Both Separate Separate बातें होती है, 'Memory' हम Them Do Is..... Who हमारे Our होते Are.... And We 'Memory' Them coming Is Who Us अपना understand Is.... #bzm #alfaze_bayan #Puja Good evening Coffee time",NOT
3683,"baby ""Flower"" C daughter, one Dear सी Doll, Hand No trembling Wool demons के, alive burn Gave जाये So Too सज़ा अधूरी only Will remain...#TwinkleSharma",NOT
3684,#TempleTerrorAttack Careful Go हिंदुओं Very Late Are finished है Then Too Now to recover Of मौका है। These Bastard mullo From distance made Tax रखो their Shop से Some Too Don't खरीदो Afterwards In देख Take These bowl taking will roam,HOF
3685,"Suryavansi' Did making VIDEO I सामने, हेलिकॉप्टर, car And Bike But Dangerous स्टंट Do दिखे renewable Youth https://abpnews.abplive.in/bollywood/akshay-kumar-shares-sooryavanshi-shooting-video-check-out-1157934 … #Akshay Kumar #suryavanshi",NOT
3686,the peace messanger मोदी And available bollywood । Look share कीजिये,NOT
3687,B J P जॉइन Tax Of registered swag कब become are Are..???,HOF
3688,"Video In To you Some goons vision Will, These Goon Any And No राम Devotee और बंगाल In good governance के Contractor Kailash Vijayvargiya Of son Are. By the way These B J P के विधायक भी Are.",NOT
3689,stay भोसरी Did ।।। बड़ी Calmness Did things Tax रही Is ।। These भैनचोद mullo has Country को Ruined कर Gave And Your To These But बड़ा Dear Come रहा Is । asking Wool families From those who अपना Son Lost Is ।। your So*****************,HOF
3690,"Bangladesh Government ने हर Unemployed To Cloth Production From जोड़कर History Rach Gave हम the unemployed To say हैं hindutva danger In Is,,,",NOT
3691,Happy Birthday @byadvbjp Ji Mother Jagdamba का Blessings आप But Always made are,NOT
3692,"Kalnemi, Ginnie चीजों Pay hazard cruising Stayed है: @RahulGandhi @Arvind Kejriwal @msisodia @badutt @Shubhrastha @TajinderBagga @Anupampkher @AmitShah Army Jaish Congress pieces pieces gang Urban Naxal leftist Swear-word gang Stream 370 35A award Return gang पत्थरबाज terrorist simi hurriyat",HOF
3693,"@Narendra Modi देश के Muslims Did Side From To you to win की खुशी In A lot all congratulations !By the way Country Of मुस्लिम #B J P Did Victory From Enough Downcast And anticipated Were Because #pragya_thakur And Others inflammatory भाषण to give वाले Leader Victory Tax came were, but Your कल के speech From of Muslims from you Some expectations जगी हैं",NOT
3694,"Government Day भर How many Too naked Are जाये But मीडीया This next Day तक Then Mouth to show Worthy बना gives Is Shame हया Of funeral Out paid Is,,,",HOF
3695,"Kanpuria - Your Name What है Man - fof Du प्लेसिस Kanpuria - who Bakchodi done will be fof From then दु Times pelisse, वो leave नाम तो Tell !",NOT
3696,#ढोंगाचार्य You So #lick In #कुत्ते को Too Back leave Gave,HOF
3697,India In laborer Day Of Importance Now Tea Did tapriwala Our Chotu क समजा रहा Was अबे bhosdike ठीक From काम do it otherwise half Day Of salary So जायेगा Together In मजदुर Day Did half Day Did छुट्टी Too No Will meet,HOF
3698,Amritsar In @HardeepSPuri Yes To to win Is. One Number का बटन Press Is. कमल Of Flower feed है। @Narendra Modi Yes To Prime Minister बनाना Is. #PhirEKBaarModiSarkaar @bjp4punjab,NOT
3699,गांड़ In cast for sake lund चाही Who तोहरे lagge No are you,HOF
3700,Amen! Front Media And camera on get done कर meditation In Who Lean Would है! To the extent Are गयी नौटन्की Did #ModiInKedarnath,NOT
3701,फिर proven Happened #chowkidar Thief नही Was. #dogs only #Mad Were. without any reason #brows रहे Were.,HOF
3702,When Metro का Rent increased So केजरीवाल Did Acceptance From increased और Now When Six months बाद Election Are So Kejrival These One New hollow Promise कर are Are Only Own नाकामियों To to hide के लिए। Kejrival Only One Announcement Minister हैं - Mister @ManojTiwariMP,HOF
3703,I would like to ask the government that they have all the love for Muslim women. Why don't they have the same sentiment for Hindu women of Kerala; @Advice,HOF
3704,law Arrangement नहि Careful doing was So Today Your Spoon your photo पर Garland डाल Of hobbies कर are was #bastard इंसान,HOF
3705,congressman Own status But आ Went after all In... इंदिरा गांधी को Mother Ganges From Compare Tax are है Whosoever learn To killed और मोदी To Swear-word Give are Is whose साथ Country Stand Is... impatient Chieftain You fucker,HOF
3706,Who Sometimes न be afraid They #India Is. Who Pakistan Of terrorists To whereabouts लगाये They India Is. जो #Warning From taking #Play In dust mat give वो India है। पीठ Back So कायर War Do हैं। We So They India के Lion जो enemies To #dogs Did Death से Too Useless Death देते Are. Victory Hind Victory India,NOT
3707,Jai Akhilesh Vijay Akhilesh corrupt B J P Sarkar,NOT
3708,"1857 Did ""Revolution"" Of Bugle playing Wali, Jhansi Did रानी Laxmi Bai Of Today ""sacrifice"" day Is, But dock ""Media"" में somewhere एक Bandage तक no if Priyanka चोपड़ा Did ""Marriage"" Anniversary would have been Complete दिन ""spectacle"" Would.",NOT
3709,2 संप्रदायो In भारी Tension Did Situation Police And Media का Any ata Address No,NOT
3710,Zaira Wasim has Islam का hawala by giving Balance All मुस्लिम artists To Bastard एवं haraam का to eat the ones proven Tax दिया। children play it Clap.,HOF
3711,पहले This much Tell That Caste Arrangement come on वर्ण व्यवस्था make the ones People What Country In पाये goes Are These Whose Cheat Did देन Is ।,NOT
3712,come on परबरदीगार you आपना havoc it rained this Bastard But,HOF
3713,18 Year Of Soldier Martyr Happened So वह Child No Was और 25 Year Of stone thrower मारा go So He बच्चा Was Who सा Intoxication Do हो double faced,NOT
3714,"How Hope Do Are नीतीश बाबू From who Where Was They Soil In mill will go पर B J P में No Will meet? Today उनकी अंतरात्मा Soil In mill finished Is saved Is Only Body Who Delhi From Patna race रहा है। This way shameless people To A state in Eastern India residents ने only chose Was, वो will run तुम will suffer",HOF
3715,नेहरु Yes has Ahead Very Work done Are देश Of For Kashmir issue हल No Are Stayed Now तक And Bastards Mahatma Gandhi has 1947 In One Decision took Was That Verdict In तुम As हरामि चालू type Did women This only पर remain गई,HOF
3716,"Country independence के Afterwards, Modi-Yogi Rule In As such Are be, when People media/news एंकर को Broker, भड़वा, pet Dog People Lyrics are Are. #At present इसमें Improvement Of chances नहीं! मैं Self Journalist हूं Despite कहूंगा #journalism To #tainted करने the ones traitors-brokers Now So #Senses In Come on ...sushil Youth Lion",HOF
3717,"If Halala करते वक्त Madam pregnant Are जाये so, that Child Bastard Will happen come on Pregnancy dropped will go ? Case पेचीदा Is",HOF
3718,"You चिंता why Tax are हो Standard जी, Now stone thrower to become This much Easy No, #xerosum",NOT
3719,@MishraSanheev One #bastard To crossroads But बुलाया Was.... Nepal Part गया.,NOT
3720,Modi ने Budget Present Did That ate Mister the ones has चुनावी jumla Fake गया,NOT
3721,#atishi like To #to lose ही need...lots Correct Did #दिल्ली #प्रज्ञा_ठाकुर only #Country Of children Of #Future बना can Is.,HOF
3722,"ऋतिक has #Super30 Of सैट From One Video शेयर Did Is, In which They अपनी Film Did cast Of Together Bhojpuri Songs But Dance रहे Are और social मीडिया platform इंस्टाग्राम But Actress Sonam Kapoor Of Two Ten million follower Are Went Are. #Cinejivan",NOT
3723,Moon Sun like तेरी चुड़ियां rattle कर Daily जगाती bangles Sometimes शोर Makes bangles Sometimes stealth From Me wakes up bangles #Keshav #hindi_word #WordTreasury,NOT
3724,"votes Did Counting तो Tomorrow Start होगी, Exit pole See Tax evm In गड़बड़ी How हो can Is You fucker ?",HOF
3725,"See @sardanarohit दल्ले These Too So One Journalist है This Our Caste Religion Of No Address Bus journalism What was Is These Address है । brother-in-law Today दंगल Tax Stayed है When दस सूअर mill के One helpless , कमजोर, Human Did जान Take are Were So your Dangal backyard In Entered था । Broker media.bastard",HOF
3726,Our Grandpa Nana From पूछ लो भड़वा कौन Is Sword Of Fear From Kalma by reading sunnah get done the ones national,HOF
3727,"Sri Lanka To Put तीसरा Shock, कुसल Pereira 30 Run बनाकर Out #SLvsA #ICCWorldCup2019",NOT
3728,आप सभी office bearers And activist friends has Lok Sabha Election Publicity In Very Responsibility Of साथ काम did. you All Of Heart From Thank you । आपका मनोज Tiwari State President B J P Delhi,NOT
3729,"Then Lie Serve Gave , Then people To Astray Tax Gave. Kejrival Government MCD के That School Of One rooms Did लागत 25 Lakh tell doing Is. His real Cost 12.55 Lakh Are. SDMC 43 कमरों का Tender 5 Ten million 27 लाख Rupees में Will give In this civil खर्चे Too Involved Are.",HOF
3730,All boar के offspring है No,HOF
3731,Bhenchod केजरीवाल Chutiya make Of धंधा does Is motherfucker !!,HOF
3732,Telangana In Forest Department के officials Of Together मारपीट Of Case Came Front @Ashi_IndiaToday,NOT
3733,"Modi जी Of Aim Is Where Election Are come on having gonna Are only वही Pay Show off Did go, cried go Rally In Screamed Go बाकी जहां Election No His on the side Modi Yes Look Too नही Want Children मरे, Farmer died whether young died? pending Modi का हमारी Media a lot Together देती Is मुद्दे to hide में।",HOF
3734,Brijesh thakur Hindu Of 34 Orphan daughters Of rape by doing Earth In buried Gave दलाल Media की हिम्मत No हुई That from him Question asking ले India का Media Down with the poor Did आवाज अन्याय Of Against to fight the ones Atiq Ahmed To Broker Media bahubali tells India Of Video मुर्दाबाद Down with,HOF
3735,Lowly To Lowly only looks like हैं। you #हिन्दुस्तान Of सबसे Big #Lowly Is. Who एक #pig Of प्रचार to do Of For Went Was. जिताया No Our #pig_father To Lowly,HOF
3736,Salute Sister...Fantastic Hail# jai hind # थोड़ा देसी Are go तो क्या Difference# read wrote Human Heart से Injury खा Can Is But # who born Did Big Did played with Sometimes no#always our own Did Prestige करे # #नीच But नहीं Applicable,NOT
3737,"No temple बनेगा No 370 will go away now Storm में Country Of Wealth will rob, one Tragedy का storm democracy will come To समेट Tax Take will, humanity To shaking will give?",NOT
3738,"Confederates Did Start From nature रही Is पहले Swear-word Two फिर Pardon माँग Take, # Savarkar #pragya_thakur #vivekoberay सबके All One Hi bag Of Are,",HOF
3739,@timesofindia मोदी Of swagger of the paper Is and Naxalite हिन्दु वादी Thinking From afflicted let's go का of the letter Is Nepali at school Chinese of language Mandatory Education - Live Mandu https://livemandu.com/9879/ -via #hamropatro,HOF
3740,"PHOTOS: युवराज सिंह Did retirement Party In arrived Bollywood Of elder Stars, see photos https://abpnews.abplive.in/bollywood/many-bollywood-celebs-attends-yuvraj-singh-retirement-bash-in-mumbai-today-1157081 … #YuvrajSingh #retirementbash",NOT
3741,India me Less Is लुंड in the year mulo From does Are,HOF
3742,"Constitution की funny Talk, That बच्चा If 'पेट' Of For Work Do So 'Hair Crime' फिल्म Side Serial I Work Do So Hair कलाकार",NOT
3743,Bhosdike What Dreams में जी Stayed Is This Your बाप Did estate No Is You mullo को We alms In पाकिस्तान Give kept Is Salo,HOF
3744,"Any Need No है Your, भोसडीके You Our दुश्मन Are Enemy Will you stay... Each Times चोदो will you go",HOF
3745,"India Did Ascending ने fabricate History, the Atlantic ocean Par करने Wali First Woman Ascending To दिल From good luck जय Hind Victory Hind की Daughter",NOT
3746,Learn how to provide real-world user simulation results and no servers to manage.,NOT
3747,पडोसी को Home Call Of Night In Own फैस्ट Fuck got done 4,HOF
3748,One Talk Are These Talk all Makey secular leader Of For Are These Talk कुछ मेकी Sangbadik Of For Is ये Talk Government drivers नेता/नेत्री Of For Are Muslim सम्प्रदाय को Till when you people 'minority' talkative all सुजोग-सुभिधा giving रहेंगे? क्या These Muslim Toshan नही Are? Hindu What Hon No Are?,HOF
3749,"#lion Of Convoy In #dogs good No seem, #everyone's support gonna Slogan Correct था But @Arvind Kejriwal They People है to whom #Different from all Keep Needed, अगर इन As Peoples To You न्योता will give So Common public Of आपसे Too Reliance wake up जाएगा @narendramodi @narendramodi_in @PMOIndia",NOT
