,text,task_1
4479,"प्यार Did पिता से तो They ,अच्छी बेटी Said! Did प्यार भाई से तो प्यारी Flow कहलाई! किया Husband से Dear तो वो chastity कहलाई When Service की ससुर जी Did So , संस्कारी बहु कहलाई! Compassion expressed बेटों पर तो ममता statue Said! एक दोस्त Make सच्चे दिल से So Why They चरित्रहीन Said..?",NOT
4480,"पर Ochre, #green कि Always गांड़ ले लेता है",HOF
4481,"अबे sujimuhan gonna, वे अराजक तत्व No है Rather @INCIndia people के son in law इस्लामिक जिहादी हैं pig की औलाद।",HOF
4482,"Even by Russian standards, that's just fucking nuts.",HOF
4483,चल बे pig Your जैसे कुत्तो Of mouth से देशभक्ति की बात Good नही It seems,HOF
4484,चीन तो गांड मे डंडा only डाल दिया है तुम Finger की Talk Tax are Are,HOF
4485,Yogi ji ke purv janmo the pap hai........jise up ki public bhugat size hai.,HOF
4486,आतंक' से 'terror' अब will fight पाकिस्तान Fidayeen Did मौत मरेगा ! आतंकिस्तान के खिलाफ कश्मीर की testimony देखिए घंटी play it स्पेशल रात 10.30 time,NOT
4487,"If Husband Jail में रहेगा तो Woman To Damages Where से भरेगा? To you मुस्लिम महिलाओं से मोहब्बत And Kerala की महिलाओं से नहीं हैं, आप Sabarimala के मामले में Why Against हैं?: AIMIM चीफ @asadowaisi | #TripleTalaqBill",NOT
4488,"इस्लाम का “नाम” taking “वन्दे Mother” का विरोध do, socialist पार्टी Of “सांसद” की “सियासत” Of हिस्सा So हो सकता Is, But ""Islam"" का नहीं.",HOF
4489,कहाँ Is Delhi का मालिक भड़वा @Arvind Kejriwal मन्दिर में तोड़फोड़ पर Silent ??,HOF
4490,भड़व़ा terrorists हैं सब ये ??,HOF
4491,#Friend Bastard होते है लेकिन. This much कमीनापन.. #Rakhi #rakhshabandhan #friend #bastard,NOT
4492,भड़वा है sisters बेटियों की earnings खाने को जायज stayed Stayed है,HOF
4493,ये तेरी प्रोफाइल पिक In Two motherfucker कौन हैं,HOF
4494,To all More टेंशन तो मीडिया करती है । नेता From भी ज्यादा Bastard Media के एंकर was Is । दोगले,HOF
4495,"@MehboobaMufti If #रंग Of असर इतना Would है कि #skills मायने न keep And #टीम मैच Garland जाए So महबूबा जी वो रंग भी बताएं By which #stone thrower सुधर Can हैं,जिससे #हिंदुस्तान का Eat And #Clean Of गाना छूटता हो और #Country टुकड़े Of ख्याल go हो। I अपने खर्चे पर Wool रंगों के Clothes Will send",NOT
4496,Now तो Media To खुलेआम This कदर bullied और Status दिखाया जा Stayed है जो Sometimes नही हुआ? दलाल Media को संकेत Is That We तुम्हारे मालिक है औकात In रहो हम किसी की जान ले ले फिर भी Our वाहवाही करो। Question नही? मीडिया इस dictatorship Of awe से And Dalligiri दिखाएगी। लिख के Take Take.,HOF
4497,@ikamalhaasan रिश्ता #Sri_Vidya From दूसरा #वाणी_गणपति third #सारिका (whose श्रुति Hasan And अक्षरा है) the fourth #simran_bagga जो 22 Year उम्र में Small थी पांचवा #गौतमी_ताडिमल्ला जिसके साथ Now रह रहा Is ... Character का इतना #नीच Man बता Stayed है कि गोडसे India Of पहला Terrorist था....,NOT
4498,listen में आ रहा है That Tomorrow के मैच में betting to do के For आकाश Vijayvargiya को Bail मिली है!,NOT
4499,Delhi में Ayushmann भारत योजना को रोक कर Chief Minister Kejrival ने दिल्ली Did जनता के Together बहुत Big Betrayal किया Is - श्री @ManojTiwariMP,HOF
4500,"इतना #Disgusting Work तो Any कल्पना In Too नहीं कर सकता Is ! आतंकवादी भी सोच रहे होंगे, From us भी #कमीने Is !!",HOF
4501,This is the speed of @JioCare in Bangalore Victoria road. And they are saying HIGH SPEED ChG SPEED . CHUTIYA,HOF
4502,"What You जानते हैं 'इस्लामिक banking और halal निवेश' के नाम पर 2000 करोड़ Of scam Karnataka में जहां Congress सरकार Is, हुआ है जिसमें मंसूर Mine भाग Went?? Because scammer सम्प्रदाय विशेष का था And Government कांग्रेस Did इसलिए मीडिया में silence है...",HOF
4503,इनके बापने कभी Farming No कि Will be... सरकार soles भी चाटेगी Its पैसा जो Get out बहार...,HOF
4504,Kailash विजयवर्गीय :- तू Is कौन? तेरी Status क्या है? Journalist :- Sir मैं दलाल हूँ @KaranwalTanu @DilliDurAst @Anjoubrahah43 @Gautama75980374,NOT
4505,pig की औलाद है Home मे भी हवस पूरी Do will be,HOF
4506,"इसकी क्या Guarantee Is Teacher कि मन्दिर को to break वाला मुसलमाँ नहीं हो सकता क्या You इस Reference मे कोई पुख्ता quantity Give Can Are .Somnath मंदिर को to break वाला महा Bastard महमूद Ghaznavi muslim ही was. tweet करने का If इतना ही शौक Is तो Laws Did Talk किया करो,जाहिलो वली हरकते नही।",HOF
4507,You हमारा मंदिर break up है हम तुम्हारी गांड Will break. understand मियां केजरुद्दीन,HOF
4508,दिल्ली में मंदिर में हमला Would है और केजरी swag fountain Is ।,HOF
4509,"टीवी पर पत्रकार हिंदु Muslim विषय पर बहस will show So second Side RSS ईद मिलन Celebration Held does है हद है दोगलेपन Did,,,",HOF
4510,Why बे झाँटु कुत्ते जब तेरे जैसा 2 कोड़ी Of swag Bastard rapist Leader become Can है तो What No हो सकता और Party को चंदा मिलता है कांग्रेस like Party की हालत यह है की People 10 rupees भी चंदा नहीं Give चाहते,HOF
4511,"बहेंचो तू होता कौन है बे, जो From us These asked हमें Live चाहिए No चाहिए। You fucker कब्र In पैर लटका Happened Is, तू अपनी Thinking.",HOF
4512,मा*रचोद मुल्ला।हिम्मत Is तो सामने आकर काफिर Speak up हलाला से पैदा हुआ है न Then From There itself Entered दुँगा।सुअर पालते Are And pig की पूजा Do Are Mosque में तुम सब।,HOF
4513,"पत्थरबाज भटका Happened, Abdomen Did hungry वाला ही चोर Is, Compulsion है भोजन में पत्थर खा नहीं सकता ।",HOF
4514,This औरत जात Your हरामी खसमो has shedding panic stirred up Happened है।। इस पर तेरी किया राय है।।।,HOF
4515,"whose Hindi Good नही है He Some गलत बोलकर माफी मांगते हुये कई बार see गये But जिनकी हिंदी अच्छी है They How much भी गलत spoke हो उन्हें Sometimes माफी asking for हुये नहीं saw Went और No ही This पर Any चर्चा हुई। चन्दन Opinion, युवा कवि",NOT
4516,भडवा Sometimes UP Of बाहर कुछ Speak तो माने just...,HOF
4517,"अभिनेत्री जायरा ने 'Islam में अभिनय हराम' tell फिल्में छोड़ीं। तो What Meena, मधुबाला सायरा, शबाना, Salman, Shahrukh , अमीर, Etcetera हरामी हैं ? जस्ट asking doing हु",HOF
4518,भेनचोद When देखो Then उलटा हगती है,HOF
4519,एक मुसलमान अपनी Wife तलाक़ by giving भी leave give तो तीन Year की सज़ा One हिन्दू Own Wife को bin तलाक़ दिए ही leave दें तो प्रधानमंत्री Too बन सकता Is.. @RubikaLiyaquat ये How? Justice है..।। justice के लिए RT करे..,HOF
4520,"अंधेरी “रात” में दूसरे देश के घने forests में, आतंकवादीयों Of Mobile “नेटवर्क” ढूँढ take Are, But “पुलवामा” In RDX Where? से आया ये No address space में Needle की नोंक की बराबर Target ढूँढ take Are, But “4” Day From एक “जहाज़” नहीं ढूँढ पाये.",HOF
4521,Guarantee के साथ Says हूँ। कुछ days In रुझान आने वाले हे। in which फिर From मोमबत्ती गैंग सोये हुये बालीवुड flamboyant ओर Dalle Journalist Side इस्लामिक race Of Political जमाई। रंडी रोना रोते नजर Will come,HOF
4522,"सबसे Bastard हिन्दू only Is whose backyard In दम No है गलत Of Oppose कर सके Wrong Of खिलाफ step picking सके उसको बस सबको खुश Keep Is चाहे उसके For खुद को Nachaniya Why न बनना पड़े, वरना माइनॉरिटी में having के बाद भी ये शांतिदूत So much हावी नहीं होते। #TempleTerrorAttack",HOF
4523,आप Come गए तो Now These भिखारियों की गाँड burst गई बस,HOF
4524,Bhenchod जो report करेल So Two बापाचा @ Ahmedabad railway station https://www.instagram.com/p/BrWjOACBUF68wXl06U_4xUFFIZFnd3QOq5c7PI0/?utm_source=ig_twitter_share&igshid=qvobnnhuwdwh …,HOF
4525,ये मादरचोद Casteism कें insects Bhenchod नहि बोलेंगे,HOF
4526,MLA #AIMIM @warispathan EXPOSED DRUG MAFIA Adv Heir Pathan ka NARIYALWADI kabrastaan ke drugs ke mudde per Powerful ke hum hamesha drugs the khilaf the hain or will remain Drugs free Mumbai to muheem ko intact rakkhenge.,HOF
4527,Kal kuch or Bola tha .... Kal pure josh me the gathbandhan to sarkaar will come ab kaa hua .... ❤️❤️❤️,HOF
4528,"अरे madrchaud pig विष्णु का Avatar,,, अपनी गंदी माँह Of gutter बंद रख,,, तुम Mother fourteen खुद Own Religious किताब studying नही, चला आया है मुसलमानों Of धर्म But बात करने,,, you As इंसान हिंदू Muslim तो बहुत away की बात है इंसान भी to be called Of Qualified नहीं हो,, थो tho थो dirty नाली Of कीड़े,",HOF
4529,साली whore Your भगवान को I ऐसे words से नवाजु तो,HOF
4530,दुष्कर्म के This cases को लेकर स्थिति तनावपूर्ण बनी Hui Is (@sharatjpr),HOF
4531,Very #Grief Would है And #क्रोध भी आता Is When भी मैं #Delhi आता हूँ And This watching हूँ #सनातन_धर्म का From this बड़ा अपमान अब न हो इसके लिए #Indian government To Solid step उठाने Needed @narendramodi @ManojTiwariMP @TajinderBagga @Arvind Kejriwal @Sunil_Deodhar @OfficialSdmc @tweetndmc @PMOIndia,HOF
4532,Divide India in the name of castism...,HOF
4533,मनीष सिसोदिया And सत्येंद्र जैन के Against दिल्ली Of पार्लियामेंट Street थाने में शिकायत दर्ज Kejrival Of कॉमनवेल्थ घोटाला - Manish सिसोदिया Today Of Kalmadi हैं,HOF
4534,"कुरान In वंदेमातरम Speak No लिखा Is चलो ठीक Is तो कुरान In Election लड़ना, MP बनना कहां wrote है?",HOF
4535,#pragya_thakur has #godse_zindabad Said तो angry हो gone #kanhaiya_kumar has India तेरे टुकडे होंगे कहा तो लोकसभा Candidate बना दिया #Expression की आज़ादी केवल इन #ग़द्दारों के For है हमारे विचार तो इनके लिए #Chest But #सांप लौटाने जैसे seem Are @BJP4India @biranchilaal #RWA,HOF
4536,You logo is Finger meat me bahut maja altar he isliye padai pe Attention nahi de pa rahi he,HOF
4537,Bhosdike by the party अपने जैविक Father मोदी योगी की gaand से बाहर Come नहीं So दम choking जाएगा तेरा poison वाली Air मे,HOF
4538,पिता के ओर पिता समान चाचा के पैर पकड़ लेते तो आज others के पैर Catch Did need नहीं was Side ये Day जिनकी तुमने कभी imagination Too नहीं Did होगी आज to see नहीं पड़ते ✅ अहंकारी To His the ego only kills है ✅✅✅✅✅,NOT
4539,My घमंड से मुझे लुंड मिले – पार्ट 1 https://www.chotikahini24.com/%e0%a4%ae%e0%a5%87%e0%a4%b0%e0%a5%87-%e0%a4%98%e0%a4%ae%e0%a4%82%e0%a4%a1-%e0%a4%b8%e0%a5%87-%e0%a4%ae%e0%a5%81%e0%a4%9d%e0%a5%87-%e0%a4%b2%e0%a5%81%e0%a4%82%e0%a4%a1-%e0%a4%ae%e0%a4%bf%e0%a4%b2/ …,HOF
4540,हर आदमी mo मालूम हे Of तुम Bastard ho,HOF
4541,ये भी एक प्रकार का Reservation only Is । 12000 रुपये महीना। Without किसी काम को Did it #कमीने,HOF
4542,"भारत की mostly योजनाऐं हमें कमजोर बेबस समाज In वर्ग Conflict पैदा to do वाली Are Us सरकार से Some achieved No हो रहा है,,",HOF
4543,"जिहाद, आतंकवाद, stone pelters, भारत anti slogans, पाकिस्तान समर्थक।",HOF
4544,Ginnie संस्थाओं को Constitution की रक्षा to do Needed उन्हें B J P खोखला कर रही Is. एक तरफ़ चुनाव commission की रीढ़ की हड्डी टूट चुकी है So दूसरी तरफ़ पुलिस mute spectator Made अपराध was See doing Is. समय Is #MahaParivartan Of,HOF
4545,संघी भारत के Garland From Happy  क्योकि Them लगता Is हमारी हार से पाकिस्तान बाहर हो paid Is. लेक़िन ऐसा Some नही है Now Too Pak वर्ल्ड कप In बना हुआ है बहुत Some बाकी है। लेकिन Our Country के Illiterate Sanghi खुश Are are है क्योंकि We Garland Went बल्कि Us ये सोचना चाहिए कि हम कैसे Garland गए? #INVENG,HOF
4546,"Sir - हसन साहब To अंग्रेज़ी मे आपका संदेश समझ मे No आयेगा - हिन्दी In Translation to do का प्रयास कर Stayed am “पहले to them दलाल / भडवा / Dalle कहा जाता Was, आज बस एस Tea Hasan कहते हैं”",HOF
4547,Aap to Pura family is le.dube Bhaiya ji ....but you Nhi hm sab Aap the sath h ....,HOF
4548,"ये 'everyone' विश्वास' वाली What fuck फैला रखी है भोसडीके, #कटा_लन्ड Till today Any  Of हुआ है क्या ??",HOF
4549,अरे Aunty कहां घोड़े sell Tax सो रही Was That you Address ही नहीं वह लोग कौन थे He थे भगवा आतंकी And Street छाप Sanghi गुंडे ।,HOF
4550,"अबे हलाला product कोई Too गाली In about में सोचो He तुम Jihadis To ही seems Is : भेनचोद- Sister के साथ शादी , बेटीचोद Daughter को भी हवस Of शिकार बनाते हो आसमानी Book From बकरिचोड बकरी To Too तुम Jihadi fuck giving हो dub तो you jihadi लोगो को मरना चाहिए पूरी World के लिए बोज है इस्लाम",HOF
4551,सिर्फ सेना के 13 #young और #plane ही No लापता है He #हरामखोर #कुत्ते भी missing है Who #Army Of नाम But #वोट मांगते Is,NOT
4552,"इस मुल्ली To कितना तकलीफ हो Stayed हैं Did इसका एक जीजा के उपर चार्ज Sheet दाखिल हुआ हैं And Ha to this हर मुसलमान बेगुनाह ही दिखाई देता हैं Guilty So Bus Only Hindu हैं,, Hindu Muslim में राजनीतिक करने वाली whore Are These जो दुसरे को Infamous by doing अपनी Bread शेक doing हैं",HOF
4553,"बीकानेर का पापड़ संसद में आवैसी साहब के जय भीम बोलने पर हंस रहा Was ,But Him What Address Victory भीम Speak shero का काम Is vultures का No",NOT
4554,They So ठीक Is But temple की मूर्तियों To तोडने की प्रतियोगिता किसने रखवायी थी They So tell Two. Basterd Muslim मरे तो Randy Weeping ।हिन्दू मरे तो जुबान को लकवा मार जाता है साले हरामखोर दोगले।,HOF
4555,Your वहां तो सूअर हराम होता Is Then तू How born हो गया?,HOF
4556,"....... ज़ोर From Hila Tax देखा, Then भी कोई आवाज नहीं आई। फिर उसने emphasis से मुक्का मारा...तो Tatia अलमारी From बाहर coming रोते happened बोला: ting टोंग Ray मादरचोद ting टोंग!!!",HOF
4557,"हरामी Kachha भी चेक करो, Pakistani flags Of ही बना होगा।",HOF
4558,"Who दिल्ली के चांदनी चौक में हुआ उस से Big intolerance की घटना Any हो नही can, one पार्किंग विवाद की Small सी घटना To बड़ा बना Tax बाबर और Aurangzeb Of वंशजो By 100 Year old मन्दिर पर हमला Doing Any  आतंकवादी attack From कम नही Is.",HOF
4559,Few ppl tried to mock you by chanting Modi Modi in front of you at MSG.. and you started wrestling with them as if you were the big brother of Under Taker. Here 200+ ppl destroyed the place of worship.. and you call it minor communal flare. Rajdeep just being Rajdeep here.,HOF
4560,India Of चुस्लिम मादरचोद-बहनचोद-मौसीचोद-बेटीचोद Are जब ये अपने रिश्तों Of Value नहीं keeping तो इनसे अनदेखे ancestors का मान रखने की अपेक्षा Doing unbroken Chutiyapa है,HOF
4561,अंडरवर्ल्ड डॉन दाऊद Ibrahim To लेकर पाकिस्तान का प्यार Often सामने now रहा Is,HOF
4562,Diwali But पटाखे फोड़े So सजा.... पत्थरबाज बम ब्लास्ट करे तो stray हुए नौजवान... What Chutiapa है Bhenchod...,HOF
4563,Us पता है भोसडीके That you कौन C फार्मिंग करनी हैं। तू बेटा अब हाथ From ही Hila Inside बैठ Of,HOF
4564,मायवती नें सरकारी Bungalow ख़ाली करनें Of बाद Big बंगला बनवा लिया But आप छोटे nests In रहने को Forced Are Honorable ॥,HOF
4565,"तबरेजखान But happened crime मीडीया अगर दिखा नही सकती तो Kashmir के पत्थरबाज भी To you to show Of Any हक नही है,,,",HOF
4566,वो लोग IT officer से भी Moon will ask भेनचोद,HOF
4567,तरबेज Ansari की मौत But यूपी के cities में Muslim community के लोग विरोध Display और हंगामा Tax are हैं.... गंगाराम Did हत्या Of बाद भी हिन्दू शांत हैं... Now Tell Who सी है असहिष्णु who?? कौन है देश की Calmness spoil में Ahead?? @shahid_siddiqui @khanumarfa @TheSamirAbbas,HOF
4568,Congress leaders Of टाइम लाइन Check कर लीजिए जवाब मिल जाएगा वैसे Blame Placement कांग्रेस पर सबसे आसान Is Because BJP पर आरोप लगाते only औकात बताने seem हैं,HOF
4569,"Porkistani पूरी World में सबसे ज्यादा Cheap हैं, वर्ल्ड वाच मैगजीन का So Claim है That That 2014 In Modi Government बनने Of बाद Porkistan का दो दो बार बलात्कार हुआ वो भी घर In घुसकर.... लेकिन छिनाल whore की तरह Porkistan retracts only रहा...",HOF
4570,कश्मीर From Stream 370 And Akha Remove give तो कश्मीर को उत्तर भारतीय यूपी बिहार बना देंगे Then आतंकी And stone thrower अपने आप भाग Will go,NOT
4571,Anjana ओम मोदी' भारतीय journalism Did 'Rakhi सावंत' हैं। #shameonanjanaomkashyap,HOF
4572,"@Rahul Gandhi जिसने Too मोदी को #Lowly कहा वह हलाला की birth है,न विश्वास हो So अपनी अम्मा From asking Take it! That Language मे बोला जायेगा उससे भी गन्दी भाषा में the answer आयेगा, @rssurjewala @AnandSharmaINC @JhaSanjay @divyaspandana @priyankagandhi",HOF
4573,एक महिला ने योगी जी से Dear का Izhar वाली बात somewhere और His वीडियो एक Journalist has share की और उसे जेल हो गई?? लेक़िन देश का विमान 5 Day From गायब किसी को कुछ नही Address मीडिया Dhoni Of globs In entered Is? Modi wander कर रहे है। इसपे किसी has Any Proceeding नही की? यही Is nameless की Government.,HOF
4574,रामपुर में Jaya Prada की क्लास देखिये !! These reel नहीं Rather रियल लाइफ Of Roll है #SubahSubah (@k_navjyot ) अन्य वीडियो: http://bit.ly/at_videos,HOF
4575,New India -:} See इस मासूम बच्चे To 3/4 लोग मिलकर बेरहमी From पीट are है New इंडिया Did picture See पुराना भारत !!,HOF
4576,यह तो बहुत Dangerous स्थिति Is लिंचिंग का बाप Is stone thrower कैमरामैन To Too साथ रखते Are लेकिन सेकुलर और गद्दार वीडियो को आजादी की अभिव्यक्ति है क्या सुरक्षाबलों और Police प्रशासन Of Right No है ? इन लोगों को Straight गोली Why No Mari Go doing है ? governments धैर्य Did परीक्षा दे रही ??,HOF
4577,"@aimim_national Only Muslims to party pediatric hai,Kyu ki #Aurangabad me musalman majority me want hai balki minority me hai, gold waha Sir @asadowaisi sahab is dalito it is bhi vote diya hai Many dalito ne be vote Diya two pichdo ne bhi vote Diya hai gold #Hinduo ne be vote Diya hai",HOF
4578,"brother-in-law चाधरमोद So much Shoes पड़ेंगे ना की boar जैसी appearance बागड़बिल्ले जैसी हो will go सूअरों तुम्हारा इलाज Now तरीके से Did जायेगा, इंतजार Do",HOF
4579,"#भड़वा #दलाल #नीच भाजपा का sycophants, so called Journalist.. एक Woman जो A state in Eastern India की मुख्यमंत्री रहीं, उसके Per ऐसी Language/Thinking? अत्यंत reprehensible शर्मनाक",HOF
4580,साला तुम लोग दिल्ली मे Hindu मंदिर break up जाता है कुछ नही speaking And pending matters मे गांड killing Are increased चढाकर दोगले,HOF
4581,मरे happened के चार्जशीट पे Why रंडी Weeping यहाँ तेरे Father puffy हिंदू Sister बेटियों To उठा ले Go रहे उसका क्या,HOF
4582,"So हो जाओ ना दफन,अल्ला Huh Akbar बोल Tax Our मंदिर Why तोड़ रहे हो,सहनशीलता Did Too एक हद होती है,गुजरात का whore Weeping रोने guys गोधरा क्यों भूल जाते Are!",HOF
4583,"दुनिया Of 50 इमानदार लोगों की सूची In मनमोहन Lion का नाम , If only  unscrupulous leaders की List बनती तो पूरी लिस्ट But बीजेपी Of कब्जा Would,",HOF
4584,"दिल्ली में in general एक मंदिर broken Gave गया And ना media खबर दिखा doing Is , ना Bollywood Of भडवा कलाकार Some बोल Stayed Is और ना हीं कोई Leader. Here तक की भाजपा के the seven worthless सांसद Too Silent Are. बेशर्म कहीं के @BJP4India @ManojTiwariMP @GautamGambhir @KapilMishra_IND",HOF
4585,"Zaira ने One बात तो साफ कर Gave That Salman, आमिर, शाहरुख, तैमूर के अब्बू सब हरामी है क्योंकि movies In काम Doing 'इस्लाम में haraam Is.'",HOF
4586,"Reservation Brahmins की वर्ण-व्यवस्था की give Is, When As far as Casteism रहेगा आरक्षण आबाद रहेगा। जय भीम जय भारत",HOF
4587,Our देश If dogs योग कर सकते Is तो ये Country And Country की public के लिए बहुत बड़ी Talk है। But कुत्ते के योग To न्यू इंडिया tell पे कौन से Lowly Thinking वाले गधे है चिपों-चिपों screaming रहे Is. इन Peoples To असल issues Pay Speak नही आता बस Some दिखा नही Did nappy पहन के कूद जाते है।,HOF
4588,". दिल्ली में Sculpture तोड़ने Did Talk Was.. वहां So अपनी 'सेना' लेकर पहुंच गए थे.! Where एक 'जिन्दा' आदमी को the break Gave गया,, वहां When Will you go? Any Ni... ट्वीट कर दिए No.. Work Complete हुआ.! जय भीम",HOF
4589,अरे O! चोरों This Wild सूअर तुम्हारे ही पाले हुए Are अगर You has इनको No पाला होता तो यह गली Of only boar are called और हगा हुआ only खाते,HOF
4590,"Ones अ कोंग्रेसी, भेनचोद ऑल्वेज़ A कोंग्रेसी...",HOF
4591,इस boar को यहाँ to come Who? दिया ये bhosdike everyone's लिए हराम है,HOF
4592,मादरचोद you Self गवार है अगर ग्वार न Would तो reservation ही क्यों takes..,HOF
4593,नाक crooked का Let's go So Country को सीरिया बना Give मौलाना अखिलेसुद्दीन सिद्दीकी,HOF
4594,तेरे बाप @arvindkejriwal has सीवर साफ करने की मशीनों को Advertisement दिया था दिल्ली के हर अखबार In That अब Any  Cleaning कर्मचारी को sewer में No उतरना will have to Then तेरे These बहनोई सीवर को What Hajj समझ Tax entered Is In this जियारत to do अगर तू एक बाप Did औलाद Is So बोल की These 'Hajj' कर रहे है,HOF
4595,"@Arvind Kejriwal जैसा घटिया नीच हरामी नेता इतिहास In No Happened है, And ना only होगा।",HOF
4596,मोम Did status ही क्या! कोशिश करें So Stone Will melt तुम कितने Aamir लाओगे! Each घर से कोहली निकलेगा. ~ शाहरुख सिद्दीकी #shahrukhsiddiqui @srspoet #INDvPAK #INDvsPAK #IndiaVsPakistan #CWC19,HOF
4597,"तुम boar Did Kind हमेशा गू only will you eat और अपने हाथों And मुंह From हमेशा goo ही करोगे Because तुम्हारी This only आदत Is, Earlier मंदिर तोड़ देना और फिर जब Our Anthem फटने लगे तो शांति का चोला पहनना पुरानी आदत है in which Your जैसे People सॉरी boar My  Complete सहयोग करते Are Motive तो जिहाद ही Is.",HOF
4598,"हमारी sister @rubikaliyakat To सिर्फ़ राहुल Gandhi Mobile चलाते दिखे तो They Parliament का कानून बताने लगी। but कुर्सी तोड़ना, सिटी playing संसद In सो जाना These All उन्हें कभी नही showed Because ये उनके the owners द्वारा किया Went था। Elder sister थोड़ा छुप के brokerage करो So much भी दल्ली गिरी Correct नही।",HOF
4599,तेरे माँ की Chu@t मै मेरा l@nd bh@dwe gatar to paidaish Lu@nu the chilke नीम Of Leaf कड़वा है @ibeingdevil इसका Father धोनी भड़वा Is,HOF
4600,चलिए Standard Yes धोनी Of ग्लब्स में From निकल Went? but दलाली Of River से No निकल पाए?? विपक्ष To छोटी-छोटी Talk पे cursing वाले One weeks से 13 कर्मियों के साथ गायब विमान Pay सरकार From सवाल नही Tax सकें। खैर छोड़िए One Tweet करके they have Characterization पे एहसान कर दिया है।,HOF
4601,सही Said You ये तो नंबर का Bastard है,HOF
4602,वाह Ray भड़वे।। लानत है your भड़वा Geary पे,HOF
4603,"तथाकथित राष्ट्रवादी चैनल पर One Pakistani को बिठा दिया, Disfellowship Happen चाहिए इसका, पाकिस्तान Send These गद्दारो To",HOF
4604,"आज हद ये है Did कोई भडवा Muslim To गाली Give रहा है,कोई मॉब इक्कठा करके कत्लो Garat गिरी कर Stayed है, Any limitation Purushottam Ramji का नाम लेकर misdeed Tax Stayed Is And इसे राष्ट्रवाद का नाम दिया जा रहा है,,क्या We Hindu तालीबान बनाना Desire are Is देश को,,",HOF
4605,mullo Of रखेल यही हिन्दु करता तो Now As far as रोड पर getting off विरोध does Then लोकतंत्र खतरे मे पड़ जाता in the year हरामी,HOF
4606,"Answer State में fearless जुर्म करनेवाले। घरवालों Of सामने से picking ले गए, दलित Girl से 6 people has Did गैंगरेप? अब Look है कितने पत्रकारों का conscience जागता है इस दलित Girl To Justice to get के लिए??",HOF
4607,"Country anti बात करने वालों को पहले Government By सुरक्षा दी जाती थी। India anti 4 Statement दे दिया तो Immediately सुरक्षा Give दी जाती थी। हमने 919 People, whom भारत anti Statement देने के कारण सुरक्षा Miley थी, We उनकी सुरक्षा को remove का Work किया है: गृह Minister श्री @AmitShah",HOF
4608,"Season साफ हो तो #कुत्ते Too #चौकीदारी बखूबी playing है, Then Too लोग सो रहे Is, कही #बादल covered gone So कुत्तों Of भी #Radar काम नहीं करता, #Bhaagtijantaparty",HOF
4609,"आलोचना to do से Some No होगा इन pig Did औलादों को इन्ही Did Language मे जवाब देना Will happen । दिल्ली In मस्जिद है, और Delhi में कट्टर हिन्दू Too है । Late किस Talk की है Let us go इट का answer Stone से देने । जय Mister राम #ChandniChowk #TempleTerrorAttack",HOF
4610,दिल्ली In tanker mafia का बोलबाल हो गया Is और दिल्ली Government से उनकी मिलीभगत Clean manner पर नजर comes है क्योंकि केजरीवाल Their खिलाफ कोई कार्यवाही नहीं कर are Are- Mister @ManojTiwariMP,HOF
4611,"दिल्ली Did कई जगहों In सीवर वाला गंदा Water आ Stayed है, Kejrival जनता To बताएँ कि उन्होंने इस पर What steps raised- Mister @ManojTiwariMP",HOF
4612,"@ImRo45 भाई 200 मार और These bitches की गांड फाड़ Give , #INDvBAN",HOF
4613,"attack मंदिर पर Happened That's why शांत है, Mosque But हुआ होता तो घाघरा picking up dancing भड़वा Jihadi घुंघरू सेठ @ArvindKejriwal",HOF
4614,These सब So far रंडी रोना चालू कर Given होते।,HOF
4615,"अबे दल्ली ममता कुलकर्णी no भी Religion of लिए बॉलीवुड To left Was , उसके बारे में So तुमने रंडी रोना नहीं cried ' Why Bay",HOF
4616,"जबतक Execute Of Provision No लाएगी Government तबतक हमारे Country Did बच्चियों के साथ यही Would रहेगा और These killer, rapists के Support में तिरंगा यात्रा निकालने people को भी साथ साथ फाँसी होनी चाहिए. Law बनाने From बनता है, aerobatics From सरकारें नहीं चलतीं हैं #StopRape",HOF
4617,Kuch ni sir... Ab talaq ka waqt aa gone...no ho tho likh lo... 23 k bad AIC b talaq ho skta h,HOF
4618,इस Election में #Saffron की जीत Hui और #भड़वे Garland गए #दिग्विजयसिंह #kanhaiya_kumar #Shatrughan Sinha #राज_बब्बर #ज्योतिरादित्य_सिंधिया ETC,HOF
4619,"#KailashVijayvargiya :- you Is कौन ? your Status क्या Is ? #WhoAreYou dock मीडिया Of पत्रकार :- Sir मैं Broker am, आप लोगों के ही टुकडे पर Moment रहा हूँ",HOF
4620,आने वाला एक best Uttar Pradesh आज के महाराष्ट्र Of साथ!! @ShaukatAli_77 @mzjll @bilaljaleel_ @syedKashaf95,HOF
4621,"@ombirlakota honourable Lok Sabha speaker Doing it the best way, to Yen thread people keep the process running Bus One Thing समझ No आई एक पार्टी का अध्यक्ष है And Second लोकसभा कहीं गलती From Om बिरला Of Mouth From निकल गया , माननीय अध्यक्ष जी तो https://twitter.com/godoftrolls1/status/1144558033072054272 …",NOT
4622,मरते happened children पर concerns ना by doing One लोकतांत्रिक देश Did संसद In जय श्री Ram और Allahu अकबर चिल्लाया जा Stayed है। वाक़ई Country बदल रहा है,HOF
4623,टाटा skye to this लगा डाला तो BJP Of जिगलाला । #कमीने,NOT
4624,यह सूअर Did शक्ल इससे So much Similar क्यों है,HOF
