,text,task_1
4471,जो बिना तलाक़ के छोड़कर sitting हैं उनके Against एक ट्वीट करने की औक़ात है Gupta जी ? इंसाफ़ तो उनको Too मिलना Needed जिनके Husband शादी के बाद उन्हें मुड़कर seeing तक नहीं. ये तो तलाक़ से भी बड़ा अपराध Is,NOT
4472,मोदी Yes का किरदार निभाते निभाते मोदी जी की ही आत्मा घुस गई in these #Lowly,HOF
4473,"गीता में ये उपदेश लिखा गया है की :- ""Deed करो, फल की Desire मत रखो.” l . . . और ये लिखना pending रह गया था की : – “फॉर्म भरो, नौकरी की इच्छा मत Please Keep"" “पकौड़े” तलो #pakoda_budget @TarunPant14 @akshay_bist @khan430khan @lambalka @MonaSha01533681 @pooja27246254_1 @ranjanines",HOF
4474,वाक़ई #समाज में पागल #dogs Man का भेष change कर घूम रहे है These तेरी पोस्ट पढ़ के Known हुआ .... ग़ज़ब #चूतिया है भाई ...,HOF
4475,कितने हरामी Are यह आंतकी My  काम कर Went औरी सेखी मारने केलिए Self से एक विडीयो भी नही् बनाया और हम क्या करते Is हम हमारे खिलाफ सबूत Of तौर पर विडीयो बनाकर खुद को ही फसा ने का काम करते Is Bus यही difference है,HOF
4476,5 Year From रंडी रोना रो रहा है एक को तो भेज के दिखा पिछवाड़े In दम है तो। ये बाप Of हिन्दुस्तान नही है। That Deen हम भगाना शुरू कर will give तो तू कहीं जाने लायक नही रहेगा,HOF
4477,#असली बात ये है कि #कुछ #कमीने #किस्म के #लोग #अपनी #बहन से की #शादी करना चाह रहे थे जिन्हें #समाज के लोगो द्वारा समाज From #बहिष्कार Tax Gave गया जिसके कारण भेनचोद #मुस्लिम become गए His बाद से They अपनी Sister को लगातार चोद रहे है सब साले यही Indian #उपमहादीप Of मुसलमानों Did Truth है,HOF
4478,मतलब साफ है...#कुत्ते #ढोंग्रेसियों From बेहतर हैं। .... और देश ने एक धौंग्रेसी को प्रधानमन्त्री बनने From रोका।,HOF
4479,"प्यार किया पिता From तो वो ,अच्छी बेटी कहलाई! किया Dear भाई से तो प्यारी बहना कहलाई! किया पति से प्यार So वो पतिव्रता told जब सेवा की ससुर जी Did तो , संस्कारी बहु कहलाई! ममत्व जताया sons पर तो ममता statue कहलाई! One Friend बनाया सच्चे दिल From So क्यू वो चरित्रहीन कहलाई..?",NOT
4480,"पर भगवा, #हरे कि हमेशा गांड़ ले takes है",HOF
4481,"अबे सुजीमुहं वाला, वे अराजक तत्व नहीं Is बल्कि @INCIndia वालों के दामाद इस्लामिक जिहादी Are pig की औलाद।",HOF
4482,"Even by Russian standards, that's just fucking nuts.",HOF
4483,चल बे सुअर तेरे As dogs के मुँह से patriotism की बात अच्छी नही लगती।,HOF
4484,चीन तो ass मे stick ही डाल दिया है You उंगली की बात कर रहे हो,HOF
4485,Yogi ji ke purv janmo ka pap is........ whom up ki janata bhugat rahi hai.,HOF
4486,terror' से 'आतंक' अब लड़ेगा पाकिस्तान फिदायीन की मौत मरेगा ! आतंकिस्तान के Against कश्मीर की गवाही देखिए घंटी play it स्पेशल रात 10.30 बजे,NOT
4487,"अगर पति जेल में रहेगा तो Woman को हर्जाना कहां से भरेगा? आपको Muslim महिलाओं से मोहब्बत और केरला की ladies From नहीं हैं, आप सबरीमाला Of मामले में क्यों Against हैं?: AIMIM चीफ @asadowaisi | #TripleTalaqBill",NOT
4488,"इस्लाम का “नाम” लेकर “Vande मातरम्” Of विरोध करना,समाजवादी Party के “सांसद” की “सियासत” का हिस्सा तो हो सकता है, लेकिन “इस्लाम” Of नहीं.",HOF
4489,कहाँ है दिल्ली का मालिक भड़वा @ArvindKejriwal temple In तोड़फोड़ पर चुप ??,HOF
4490,भड़व़ा आत़ंक़ीं हैं सब These ??,HOF
4491,#Friend कमीने होते Is लेकिन. इतना कमीनापन.. #Rakhi #rakhshabandhan #friend #कमीने,NOT
4492,भड़वा है बहनों daughters की कमाई खाने To जायज ठहरा रहा है,HOF
4493,ये तेरी प्रोफाइल पिक में दो motherfucker कौन हैं,HOF
4494,To all ज्यादा टेंशन तो मीडिया does है । Leader से भी ज्यादा Bastard मीडिया के एंकर होते है । दोगले,HOF
4495,"@MehboobaMufti अगर #रंग का असर इतना होता है That #skills मायने न रखे और #टीम मैच हार go तो महबूबा Yes वो रंग Too Explain जिससे #पत्थरबाज सुधर सकते हैं,जिससे #हिंदुस्तान Of खाना और #पाक का गाना छूटता हो And #Country टुकड़े का ख्याल जाता हो। मैं अपने खर्चे But उन shades के कपड़े भिजवाऊंगा।",NOT
4496,अब तो मीडिया को खुलेआम This कदर डराया-धमकाया और औकात दिखाया जा रहा है Who कभी नही Happened? दलाल मीडिया को Signal है कि हम तुम्हारे मालिक Is औकात में रहो हम Any  की जान Take ले फिर भी हमारी Praise करो। सवाल नही? मीडिया This तानाशाही के awe से और दल्लीगिरी दिखाएगी। write के ले लो।,HOF
4497,@Ikamalhaasan रिश्ता #श्री_विद्या से दूसरा #वाणी_गणपति तीसरा #सारिका (जिसकी श्रुति हसन And अक्षरा है) चौथा #सिमरन_बग्गा जो 22 Year उम्र में छोटी थी पांचवा #गौतमी_ताडिमल्ला whose साथ अभी रह रहा है ... Character का This much #नीच आदमी बता रहा है That गोडसे India का पहला आतंकवादी था....,NOT
4498,सुनने में आ रहा है कि Tomorrow के मैच में बेटिंग करने के For आकाश Vijayvargiya को जमानत मिली Is!,NOT
4499,दिल्ली में आयुष्मान India योजना To रोक कर मुख्यमंत्री केजरीवाल has दिल्ली की जनता के साथ बहुत बड़ा विश्वासघात किया Is - श्री @ManojTiwariMP,HOF
4500,"इतना #घिनौना काम तो Any कल्पना In भी नहीं Tax Can है ! आतंकवादी भी सोच रहे होंगे, हमसे भी #कमीने है !!",HOF
4501,This is the speed of @JioCare in Bangalore Victoria road. And they are saying HIGH SPEED 4G SPEED . CHUTIYA,HOF
4502,"क्या आप Know हैं 'इस्लामिक banking And halal निवेश' के नाम पर 2000 करोड़ का घोटाला कर्नाटक In जहां कांग्रेस Government है, हुआ है जिसमें मंसूर खान भाग गया?? क्योंकि घोटालेबाज सम्प्रदाय विशेष का था और सरकार कांग्रेस की इसलिए मीडिया In चुप्पी Is...",HOF
4503,इनके बापने कभी खेती नहीं That Will be... सरकार तलवे भी चाटेगी इसका पैसा जो Get out बहार...,HOF
4504,कैलाश विजयवर्गीय :- तू है कौन? तेरी औकात क्या Is? पत्रकार :- साहब मैं दलाल am @KaranwalTanu @DilliDurAst @Anjoubrahah43 @gautamahashad0374,NOT
4505,सुअर की औलाद है घर मे भी हवस पूरी Do will be,HOF
4506,"his क्या Guarantee है Teacher कि मन्दिर को तोडने gonna मुसलमाँ नहीं हो सकता क्या आप इस संदर्भ मे Any पुख्ता प्रमाण Give सकते हैं ।सोमनाथ Temple को तोड़ने वाला महा हरामी महमूद गजनवी मुसलमाँ ही was. tweet करने का यदि इतना only शौक Is तो कायदे की बात किया करो,जाहिलो वली हरकते नही।",HOF
4507,तुमने Our मंदिर तोडा है हम तुम्हारी गांड तोड़ेंगे।। समझे मियां Kejruddin,HOF
4508,दिल्ली में मंदिर में हमला होता है And केजरी भड़वा सोता Is ।,HOF
4509,"टीवी पर पत्रकार हिंदु मुस्लिम विषय पर बहस दिखायेंगे तो दूसरी Side RSS Eid मिलन समारोह आयोजित करती Is हद Is दोगलेपन की,,,",HOF
4510,Why बे झाँटु कुत्ते जब Your जैसा 2 कोड़ी का भड़वा Bastard बलात्कारी नेता बन सकता है तो What नहीं हो Can और Party को चंदा मिलता है कांग्रेस like पार्टी की हालत यह है की लोग 10 रूपये भी चंदा नहीं देना चाहते,HOF
4511,"flow तू होता कौन है बे, जो हमसे ये पूछे हमें रहना चाहिए No चाहिए। भोसडीके कब्र In Feet लटका हुआ Is, तू अपनी सोच।",HOF
4512,"Ma*rachod मुल्ला।हिम्मत है तो सामने आकर Kafir बोल,साले हलाला से पैदा हुआ Is न फिर से वहीं घुसा दुँगा।सुअर keep up हो And सुअर की Prayer करते हो मस्जिद में तुम सब।",HOF
4513,"पत्थरबाज astray हुआ, पेट की भुख वाला ही चोर है, मजबुरी है भोजन में Stone खा नहीं Can ।",HOF
4514,This औरत caste तेरे Bastard खसमो ने बहा आतंक मचाया हुआ है।। इस पर तेरी किया राय है।।।,HOF
4515,"जिनकी हिंदी अच्छी नही Is वह Some गलत बोलकर माफी asking for हुये कई बार देखे गये But जिनकी Hindi अच्छी है They कितना भी गलत बोला हो उन्हें कभी माफी मांगते हुये नहीं देखा गया And ना ही इस But Any चर्चा हुई। चन्दन राय, युवा कवि",NOT
4516,भडवा Sometimes UP के बाहर कुछ बोले So माने जरा...,HOF
4517,"अभिनेत्री जायरा ने 'इस्लाम In अभिनय haram' बता फिल्में छोड़ीं। So क्या मीना, मधुबाला सायरा, शबाना, सलमान, शाहरुख , Rich, आदि हरामी हैं ? जस्ट पूछ doing हु",HOF
4518,भेनचोद When देखो तब उलटा हगती है,HOF
4519,एक मुसलमान अपनी पत्नी तलाक़ by giving भी छोड़ दें तो तीन साल की सज़ा One हिन्दू Own Wife को बिन तलाक़ दिए ही छोड़ दें So प्रधानमंत्री भी बन सकता है.. @RubikaLiyaquat ये कैसा इंसाफ Is.... इंसाफ़ Of लिए RT करे..,HOF
4520,"अंधेरी ""Night"" में दूसरे देश के घने forests In, आतंकवादीयों का मोबाइल “नेटवर्क” ढूँढ take हैं, But ""In Pulwama"" में RDX कहाँ From आया ये नहीं पता,अंतरिक्ष में सुई की नोंक की बराबर Target ढूँढ लेते हैं, लेकिन “4” दिन से एक ""vessel"" नहीं ढूँढ पाये.",HOF
4521,गारंटी के साथ कहता हूँ। Some days मे रुझान आने वाले हे। in which फिर से Candle gang सोये हुये बालीवुड भडवे ओर दल्ले पत्रकार ओर इस्लामिक प्रजाति Of राजनीतिक जमाई। रंडी रोना रोते नजर Will come,HOF
4522,"सबसे हरामी Hindu ही है whose पिछवाड़े में दम नहीं है गलत का Oppose कर सके गलत के Against कदम उठा could उसको बस to all खुश Keep है चाहे उसके लिए खुद को नचनिया क्यों न to become पड़े, Otherwise माइनॉरिटी में होने के बाद भी ये शांतिदूत इतने हावी नहीं was #TempleTerrorAttack",HOF
4523,आप Come गए तो अब These भिखारियों की गाँड फट गई बस,HOF
4524,भेनचोद जो report करेल तो दोन father's @ Ahmedabad railway station https://www.instagram.com/p/BrWjOACBUF68wXl06U_4xUFFIZFnd3QOq5c7PI0/?utm_source=ig_twitter_share&igshid=qvobnnhuwdwh …,HOF
4525,ये मादरचोद Casteism कें कीड़े भेनचोद नहि बोलेंगे,HOF
4526,MLA #AIMIM @warispathan EXPOSED DRUG MAFIA Adv Waris Pathan the NARIYALWADI cook ke drugs the mudde per Powerful ke hum hamesha drugs ke khilaf the hain or will remain Drugs free mumbai ki muheem ko barkarar rakkhenge.,HOF
4527,Kal kuch or Bola tha .... Kal pure josh me the gathbandhan ki sarkaar will come ab kaa product .... ❤️❤️❤️,HOF
4528,"oh madrchaud सुअर Vishnu का अवतार,,, अपनी गंदी माँह का gutter बंद रख,,, तुम मादर चौद खुद अपनी धार्मिक किताब पढ़ते नही, चला आया है मुसलमानों के धर्म पर बात करने,,, तूम जैसे इंसान हिंदू मुस्लिम तो Very away की बात Is इंसान भी कहलाने के काबिल नहीं हो,, tho tho tho गंदी नाली Of कीड़े,",HOF
4529,साली whore तेरे भगवान To मैं ऐसे शब्दों से नवाजु तो,HOF
4530,दुष्कर्म के इस cases को लेकर स्थिति stressful बनी हुई है (@sharatjpr),HOF
4531,बहुत #Grief होता है और #क्रोध Too आता है जब भी मैं #दिल्ली आता हूँ और यह देखता हूँ #eternal religion का इससे बड़ा अपमान अब न हो इसके For #भारत_सरकार को Solid कदम उठाने चाहिए @Narendra Modi @ManojTiwariMP @TajinderBagga @Arvind Kejriwal @Sunil_Deodhar @OfficialSdmc @tweetndmc @PMOIndia,HOF
4532,Divide India in the name of castism...,HOF
4533,Manish सिसोदिया और सत्येंद्र जैन के खिलाफ Delhi Of पार्लियामेंट स्ट्रीट Thane में शिकायत दर्ज केजरीवाल का कॉमनवेल्थ घोटाला - मनीष सिसोदिया आज Of कलमाडी हैं,HOF
4534,"कुरान में वंदेमातरम बोलना No लिखा है चलो ठीक है So कुरान में इलेक्शन fighting, MP to become कहां लिखा है?",HOF
4535,#pragya_thakur ने #गोडसे_ज़िंदाबाद कहा तो नाराज़ हो गये #कन्हैया_कुमार ने भारत तेरे pieces होंगे कहा तो लोकसभा उम्मीदवार बना Gave #Expression की आज़ादी केवल These #ग़द्दारों के लिए है हमारे विचार तो their For #छाती पर #सांप pay back जैसे लगते हैं @BJP4India @biranchilaal #RWA,HOF
4536,Tujhe logo ko ungli karne me bahut maja aata he isliye soles pe dhyan want de pa size he,HOF
4537,भो्‍सड़िके दलले अपने जैविक पिता मोदी Yogi की going से बाहर Come नहीं तो दम घुट जाएगा तेरा poison वाली वायु मे,HOF
4538,पिता के ओर पिता समान Uncle के पैर पकड़ लेते तो आज दूसरों के पैर पकड़ने की need नहीं होती ओर ये Day जिनकी तुमने Sometimes कल्पना भी नहीं की होगी आज देखने नहीं पड़ते ✅ cocky को उसका the ego only मारता है ✅✅✅✅✅,NOT
4539,मेरे घमंड From मुझे lund मिले – पार्ट 1 https://www.chotikahini24.com/%e0%a4%ae%e0%a5%87%e0%a4%b0%e0%a5%87-%e0%a4%98%e0%a4%ae%e0%a4%82%e0%a4%a1-%e0%a4%b8%e0%a5%87-%e0%a4%ae%e0%a5%81%e0%a4%9d%e0%a5%87-%e0%a4%b2%e0%a5%81%e0%a4%82%e0%a4%a1-%e0%a4%ae%e0%a4%bf%e0%a4%b2/ …,HOF
4540,Each आदमी mo मालूम हे के तुम हरामी ho,HOF
4541,These भी एक प्रकार का आरक्षण ही है । 12000 रुपये महीना। बिना किसी काम को Did it #कमीने,HOF
4542,"भारत की ज्यादातर योजनाऐं हमें कमजोर बेबस समाज में वर्ग संघर्ष born करने वाली हैं Us सरकार From कुछ हासिल नही Are रहा है,,",HOF
4543,"जिहाद, आतंकवाद, stone pelters, भारत विरोधी नारे, पाकिस्तान समर्थक।",HOF
4544,जिन संस्थाओं को Constitution की रक्षा करनी Needed Them भाजपा hollow कर रही है। एक तरफ़ चुनाव commission की रीढ़ की Bone टूट चुकी है तो दूसरी तरफ़ पुलिस मूकदर्शक बनी अपराध होते देख रही है। Time Is #MahaParivartan का,HOF
4545,Sanghi भारत के हार From खुश क्योकि उन्हें लगता है हमारी हार से पाकिस्तान बाहर हो चुका है। लेक़िन ऐसा कुछ No है अभी भी Pak वर्ल्ड कप मे बना हुआ है बहुत कुछ बाकी है। लेकिन हमारे देश के अनपढ़ संघी Happy  हो रहे है क्योंकि We हार गए Rather Us These Thinking चाहिए कि हम How Garland Went? #INDvENG,HOF
4546,"महोदय - हसन साहब To अंग्रेज़ी मे आपका संदेश समझ मे नही आयेगा - Hindi मे अनुवाद करने Of प्रयास कर रहा am “पहले to them दलाल / भडवा / दल्ले कहा जाता Was, आज बस एस Tea हसन कहते हैं”",HOF
4547,Aap to Pura family ko le.dube Bhaiya ji ....but koe Nhi hm sab Aap ke sath h ....,HOF
4548,"ये 'सबका विश्वास' वाली क्या fuck फैला रखी है भोसडीके, #कटा_लन्ड आजतक किसी का हुआ है What ??",HOF
4549,अरे आंटी कहां घोड़े बेच कर सो रही थी कि तुम्हें Address ही नहीं He लोग कौन थे वह थे भगवा आतंकी And सड़क impression संघी गुंडे ।,HOF
4550,"अबे हलाला product कोई भी गाली में बारे में सोचो वह You जिहाड़िओ को only seems है : भेनचोद- बहन के साथ Marriage , बेटीचोद बेटी To भी हवस का शिकार बनाते हो आसमानी किताब से बकरिचोड बकरी को भी तुम Jihadi चोद देते हो दुब तो तुमजिहादी लोगो को मरना चाहिए पूरी दुनिया Of For burden है Islam",HOF
4551,सिर्फ सेना के 13 #young और #विमान ही No missing है वह #हरामखोर #कुत्ते भी लापता है जो #सेना Of नाम पर #vote मांगते है,NOT
4552,"इस मुल्ली को कितना तकलीफ हो रहा Are Did इसका एक brother in law Of उपर चार्ज शीट दाखिल हुआ हैं And Ha इसको हर मुसलमान innocent ही दिखाई देता हैं दोषी तो Bus Only हिन्दू हैं,, हिन्दू मुस्लिम में राजनीतिक करने वाली रंडी हैं These जो दुसरे को बदनाम करके अपनी रोटी शेक रही हैं",HOF
4553,"बीकानेर का पापड़ Parliament में आवैसी Sir के जय भीम बोलने But हंस रहा था ,पर उसे क्या Address जय भीम बोलना शेरो का काम है गिद्दड़ों का No",NOT
4554,वो So ठीक Is लेकिन मन्दिर की मूर्तियों को तोडने की प्रतियोगिता किसने रखवायी थी वो तो बता Two. हरामखोर मुस्लिम मरे So रँडी रोना ।हिन्दू died तो जुबान को लकवा Kill go है साले हरामखोर दोगले।,HOF
4555,तुम्हारे वहां तो सूअर हराम Would है फिर तू How पैदा हो गया?,HOF
4556,"....... ज़ोर से हिला कर देखा, Then भी कोई Sound नहीं I. फिर उसने जोर From मुक्का मारा...तो Tatia अलमारी से बाहर आकर रोते हुए बोला: टिंग टोंग रे motherfucker टिंग टोंग!!!",HOF
4557,"हरामी कछा भी चेक करो, पाकिस्तानी flags का only बना होगा।",HOF
4558,"जो Delhi के चांदनी चौक में Happened That From बड़ी इनटॉलेरेंस की घटना कोई Are नही सकती,एक पार्किंग Controversy की छोटी सी घटना को बड़ा made कर Babar और औरंगजेब के वंशजो द्वारा 100 साल पुराने मन्दिर पर assault करना किसी आतंकवादी हमले से कम नही है।",HOF
4559,Few ppl tried to mock you by chanting Modi Modi in front of you at MSG.. and you started wrestling with them as if you were the big brother of Under Taker. Here 200+ ppl destroyed the place of worship.. and you call it minor communal flare. Rajdeep just being Rajdeep here.,HOF
4560,भारत Of चुस्लिम मादरचोद-बहनचोद-मौसीचोद-बेटीचोद हैं जब ये अपने रिश्तों का Value नहीं keeping तो इनसे unseen पूर्वजों का मान to keep की अपेक्षा करना अखण्ड चूतियापा है,HOF
4561,अंडरवर्ल्ड डॉन दाऊद इब्राहिम को लेकर Pakistan का प्यार अक्सर सामने now रहा है,HOF
4562,Diwali पर पटाखे फोड़े तो सजा.... पत्थरबाज बम blast Do तो भटके हुए नौजवान... क्या चुतियापा है भेनचोद...,HOF
4563,हमे Address है भोसडीके कि तूने कौन सी Farming करनी हैं। तू बेटा अब हाथ से only हिला अंदर बैठ Of,HOF
4564,मायवती no सरकारी Bungalow ख़ाली करनें के बाद बड़ा बंगला बनवा took पर आप छोटे घोंसले में stay को मज़बूर हो मान्यवर ॥,HOF
4565,"तबरेजखान पर हुए जुल्म media अगर दिखा No can तो कशमीर के पत्थरबाज भी तुम्हे दिखाने का Any हक नही है,,,",HOF
4566,वो लोग IT अफसर से भी चंदा मागेंगे Bhenchod,HOF
4567,तरबेज अंसारी Did मौत पर यूपी के शहरों में मुस्लिम समुदाय के लोग विरोध प्रदर्शन और हंगामा कर रहे Are.... गंगाराम Did हत्या Of बाद भी Hindu शांत हैं... अब बताओ कौन सी है intolerant कौम?? कौन है Country की शांति बिगाड़ने In आगे?? @WatchSdaq @khanumarfa @TheSamirAbbas,HOF
4568,कांग्रेस नेताओं के टाइम Queue चेक कर collect जवाब मिल will go वैसे आरोप लगाना कांग्रेस पर सबसे Easy है क्योंकि बीजेपी पर आरोप लगाते ही औकात बताने seem हैं,HOF
4569,"पोर्किस्तानी Complete दुनिया में To all ज्यादा घटिया हैं, वर्ल्ड वाच मैगजीन का तो दावा है That That 2014 में मोदी सरकार बनने के Afterwards पोर्किस्तान का दो दो Times बलात्कार हुआ वो Too घर में घुसकर.... लेकिन छिनाल रंडी Did तरह पोर्किस्तान मुकरता ही रहा...",HOF
4570,कश्मीर से धारा 370 और 35A हटा दें तो कश्मीर को उत्तर भारतीय UP बिहार बना देंगे Then आतंकी और पत्थरबाज अपने You भाग Will go,NOT
4571,अंजना ओम मोदी' भारतीय पत्रकारिता की 'राखी savant Are. #shameonanjanaomkashyap,HOF
4572,"@RahulGandhi Whosoever भी मोदी को #Lowly कहा He हलाला की birth है,न Belief हो So अपनी अम्मा से पूछ लें! That भाषा मे बोला जायेगा उससे भी गन्दी भाषा में जबाब आयेगा, @rssurjewala @AnandSharmaINC @JhaSanjay @divyaspandana @priyankagandhi",HOF
4573,एक महिला ने योगी जी से प्यार का इज़हार वाली बात कही और His वीडियो एक Journalist ने शेयर Did And Him जेल Are Went?? लेक़िन देश का विमान 5 दिन से Missing किसी को कुछ नही पता मीडिया Dhoni के ग्लब्स मे घुसी है? मोदी घूम कर रहे है। इसपे किसी ने कोई Proceeding नही की? यही Is नामर्दो Did सरकार।,HOF
4574,रामपुर में जया Prada की क्लास देखिये !! ये रील नहीं Rather रियल लाइफ Of रोल है #SubahSubah (@k_navjyot ) अन्य वीडियो: http://bit.ly/at_videos,HOF
4575,New India -:} See इस मासूम बच्चे को 3/4 लोग मिलकर बेरहमी से पीट रहे Is न्यू इंडिया की तस्वीर See Old भारत !!,HOF
4576,यह तो बहुत Dangerous Situation है lynching का बाप Is पत्थरबाज cameraman को भी साथ रखते हैं लेकिन सेकुलर और गद्दार वीडियो To आजादी Did अभिव्यक्ति Is क्या सुरक्षाबलों और पुलिस प्रशासन का अधिकार नहीं है ? इन people को सीधी गोली क्यों नहीं मारी जा doing है ? सरकारें Endurance की परीक्षा दे रही ??,HOF
4577,"@aimim_national sirf musalmano ki party nhi hai,Kyu ki #Aurangabad me musalman majority me nahi hai balki minority me two, aur waha janab @asadowaisi sahab ko dalito ne bhi vote diya two Many dalito ne be vote Diya hai pichdo ne bhi vote Diya hai gold #Hinduo ne bhi vote Diya hai",HOF
4578,"साले चाधरमोद इतने जूते पड़ेंगे No की सूअर जैसी शक्ल बागड़बिल्ले जैसी Are will go सूअरों तुम्हारा इलाज Now तरीके से किया जायेगा, इंतजार करो",HOF
4579,"#भड़वा #दलाल #नीच भाजपा का चाटूकार/चापलूस, so called Journalist.. एक Woman जो बिहार की मुख्यमंत्री रहीं, उसके प्रति ऐसी भाषा/सोच? अत्यंत निन्दनीय embarrassing",HOF
4580,साला तुम लोग दिल्ली In हिंदु मंदिर तोडा जाता है कुछ No बोलते And बाकि मामलो मे गांड मराते हो increased चढाकर दोगले,HOF
4581,मरे हुए के charge sheet Pay क्यों रंडी रोना यहाँ तेरे Father फूफ़फे हिंदू बहन बेटियों को उठा ले Go रहे उसका क्या,HOF
4582,"तो Are Go ना दफन,अल्ला Huh अकबर बोल Tax हमारे मंदिर क्यों तोड़ रहे yes tolerance की भी एक हद होती है,गुजरात का रंडी रोना रोने वालो Godhra क्यों भूल जाते हो!",HOF
4583,"World के 50 honest लोगों की सूची में मनमोहन सिंह का नाम , काश बेइमान नेताओं की सूची paired तो पूरी List पर बीजेपी का Capture होता,",HOF
4584,"Delhi में in general एक मंदिर तोड दिया Went और ना media खबर दिखा doing Is , ना बालीवुड के भडवा कलाकार Some बोल रहा है और ना हीं कोई नेता। यहां तक Did भाजपा के सातों निकम्मे सांसद भी चुप हैं। shameless कहीं के @BJP4India @ManojTiwariMP @GautamGambhir @KapilMishra_IND",HOF
4585,"Zaira ने एक Talk तो साफ Tax दी कि सलमान, आमिर, शाहरुख, तैमूर Of अब्बू सब हरामी है Because फिल्मों में काम करना 'इस्लाम में हराम है।'",HOF
4586,"आरक्षण Brahmins की वर्ण-व्यवस्था की देन है, जब तक जातिवाद रहेगा Reservation आबाद रहेगा। जय भीम जय India",HOF
4587,हमारे देश अगर कुत्ते Yoga कर सकते है So ये देश और Country की जनता के लिए बहुत बड़ी Talk है। लेकिन dogs के योग को New India बताने Pay कौन से नीच सोच वाले गधे है चिपों-चिपों चिल्ला रहे है। इन लोगो को असल मुद्दे Pay बोलना नही now Bus कुछ दिखा नही की लंगोट पहन के कूद जाते Is.,HOF
4588,". दिल्ली में Sculpture तोड़ने की बात थी.. वहां तो अपनी 'सेना' लेकर पहुंच Went थे.! जहां एक 'जिन्दा' Man To तोड़ दिया Went,, There कब जाओगे.? कोई नी... ट्वीट कर दिए No.. काम पूरा हुआ.! जय भीम",HOF
4589,oh ओ thieves This Wild सूअर तुम्हारे ही Pale हुए हैं अगर तुम ने इनको ना पाला होता So यह गली के ही सूअर कहलाते और हगा हुआ ही खाते,HOF
4590,"वन्स अ कोंग्रेसी, भेनचोद ऑल्वेज़ A कोंग्रेसी...",HOF
4591,इस सूअर को यहाँ to come किसने दिया ये भोसडिके सबके लिए haraam है,HOF
4592,मादरचोद तू खुद गवार है If ग्वार न होता तो आरछण ही क्यों takes..,HOF
4593,नाक crooked का चले तो देश को सीरिया बना दे मौलाना akhilesuddin सिद्दीकी,HOF
4594,तेरे Father @arvindkejriwal has सीवर साफ to do की मशीनों को विज्ञापन दिया था दिल्ली के हर अखबार In कि अब किसी सफाई कर्मचारी को sewer In नही उतरना पडेगा फिर तेरे ये बहनोई सीवर को क्या हज समझ Tax घुसे है In this जियारत to do अगर तू एक बाप की औलाद है तो बोल की These 'Hajj' कर रहे है,HOF
4595,"@ArvindKejriwal जैसा घटिया Lowly हरामी नेता इतिहास In ना Happened है, और ना ही होगा।",HOF
4596,मोम की status ही क्या! कोशिश करें So पत्थर पिघलेगा. तुम कितने आमिर Will bring! हर घर से कोहली निकलेगा. ~ शाहरुख सिद्दीकी #shahrukhsiddiqui @srspoet #INDvPAK #INDvsPAK #IndiaVsPakistan #CWC19,HOF
4597,"तुम सूअर की तरह हमेशा गू ही खाओगे And अपने hands एवं मुंह से हमेशा गू ही करोगे क्योंकि तुम्हारी यही Habit है, पहले मंदिर तोड़ देना And फिर जब अपने गान फटने लगे So शांति का चोला पहनना पुरानी Habit है जिसमें Your As लोग सॉरी सूअर अपना Complete support करते हैं मकसद So जिहाद ही है।",HOF
4598,"हमारी sister @RubikaLiyaquat को सिर्फ़ राहुल गांधी मोबाइल चलाते दिखे तो वो Parliament का कानून tell लगी। लेक़िन कुर्सी तोड़ना, सिटी बजाना Parliament In सो Go ये सब उन्हें कभी नही दिखा Because ये उनके मालिकों द्वारा किया गया था। दीदी थोड़ा छुप के दलाली करो So much भी Dalli गिरी Correct नही।",HOF
4599,तेरे माँ की Chu@t मै मेरा l@nd bh@dwe gatar ki paidaish lu@nd the chilke नीम Of पत्ता कड़वा Is @ibeingdevil इसका बाप धोनी भड़वा है,HOF
4600,चलिए मानक Yes धोनी के ग्लब्स में से निकल Went? लेक़िन दलाली के नदी से नही निकल पाए?? Opposition को छोटी-छोटी बात पे कोसने the ones एक weeks From 13 कर्मियों के साथ Missing विमान पे सरकार से सवाल नही कर सकें। खैर छोड़िए One ट्वीट करके इन्होंने Characterization पे एहसान कर दिया Is.,HOF
4601,Correct कहा आपने ये तो नंबर का हरामी है,HOF
4602,वाह रे भड़वे।। लानत है तेरी भड़वा गीरी Pay,HOF
4603,"so called राष्ट्रवादी चैनल पर एक पाकिस्तानी को बिठा दिया, बहिष्कार होना चाहिए इसका, Pakistan Send इन गद्दारो को",HOF
4604,"आज हद ये है की कोई swagger मुसलिमो को गाली Give रहा Is anybody there mob इक्कठा करके कत्लो गारत गिरी कर रहा है, Any मर्यादा पुर्षोत्तम Ramji का Name taking कुकृत्य Tax रहा है And इसे राष्ट्रवाद का नाम दिया जा रहा है,,क्या हम हिंदु तालीबान बनाना चाह रहे है देश को,,",HOF
4605,मुल्लो के रखेल This only हिन्दु करता तो अब As far as रोड पर उतरकर विरोध करती फिर लोकतंत्र खतरे In पड़ जाता साली Bastard,HOF
4606,"उत्तर प्रदेश में fearless जुर्म करनेवाले। घरवालों के सामने से picking ले Went, Dalit लड़की से 6 people ने किया गैंगरेप? अब देखना है कितने पत्रकारों का ज़मीर जागता Is This दलित लड़की को न्याय दिलवाने के लिए??",HOF
